atk_ko,move,def_ko,turns_to_ko
스트린더(하이),볼부비부비,브리무음,11
스트린더(하이),볼부비부비,눈여아,10
스트린더(하이),볼부비부비,어흥염,22
스트린더(하이),볼부비부비,마릴리,8
스트린더(하이),볼부비부비,올리르바,26
스트린더(하이),볼부비부비,스트린더(로우),21
스트린더(하이),볼부비부비,펜드라,11
스트린더(하이),볼부비부비,화염레오,11
스트린더(하이),볼부비부비,윈디(히스이),13
스트린더(하이),볼부비부비,캥카,13
스트린더(하이),볼부비부비,꿈트렁,19
스트린더(하이),볼부비부비,에써르(암컷),10
스트린더(하이),볼부비부비,후딘,8
스트린더(하이),볼부비부비,드래캄,19
스트린더(하이),볼트체인지,보만다,5
스트린더(하이),볼트체인지,한카리아스,무효
스트린더(하이),볼트체인지,누리레느,3
스트린더(하이),볼트체인지,갑주무사,2
스트린더(하이),볼트체인지,하마돈,무효
스트린더(하이),볼트체인지,루카리오,3
스트린더(하이),볼트체인지,드닐레이브,8
스트린더(하이),볼트체인지,브리두라스,8
스트린더(하이),볼트체인지,타부자고,5
스트린더(하이),볼트체인지,따라큐,3
스트린더(하이),볼트체인지,고릴타,6
스트린더(하이),볼트체인지,킬가르도,6
스트린더(하이),볼트체인지,마스카나,6
스트린더(하이),볼트체인지,갸라도스,1
스트린더(하이),볼트체인지,아머까오,3
스트린더(하이),볼트체인지,킬라플로르,4
스트린더(하이),볼트체인지,대쓰여너,2
스트린더(하이),볼트체인지,리자몽,2
스트린더(하이),볼트체인지,포푸니크,4
스트린더(하이),볼트체인지,개굴닌자,2
스트린더(하이),볼트체인지,에이스번,3
스트린더(하이),볼트체인지,알로라 나인테일,4
스트린더(하이),볼트체인지,에써르(수컷),4
스트린더(하이),볼트체인지,워시로토무,4
스트린더(하이),볼트체인지,불카모스,6
스트린더(하이),볼트체인지,빠르모트,6
스트린더(하이),볼트체인지,라우드본,6
스트린더(하이),볼트체인지,삼삼드래,7
스트린더(하이),볼트체인지,메타그로스,3
스트린더(하이),볼트체인지,망나뇽,5
스트린더(하이),볼트체인지,님피아,9
스트린더(하이),볼트체인지,히트로토무,7
스트린더(하이),볼트체인지,거북왕,2
스트린더(하이),볼트체인지,대도각참,4
스트린더(하이),볼트체인지,팬텀,3
스트린더(하이),볼트체인지,마폭시,4
스트린더(하이),볼트체인지,엠페르트,2
스트린더(하이),볼트체인지,번치코,3
스트린더(하이),볼트체인지,대짱이,무효
스트린더(하이),볼트체인지,라이츄,40
스트린더(하이),볼트체인지,블래키,9
스트린더(하이),볼트체인지,다크펫,3
스트린더(하이),볼트체인지,더시마사리,3
스트린더(하이),볼트체인지,핫삼,4
스트린더(하이),볼트체인지,오롱털,4
스트린더(하이),볼트체인지,픽시,7
스트린더(하이),볼트체인지,카디나르마,4
스트린더(하이),볼트체인지,앱솔,3
스트린더(하이),볼트체인지,찌리배리,19
스트린더(하이),볼트체인지,맘모꾸리,무효
스트린더(하이),볼트체인지,파라블레이즈,4
스트린더(하이),볼트체인지,패리퍼,1
스트린더(하이),볼트체인지,찌르호크,2
스트린더(하이),볼트체인지,대검귀,2
스트린더(하이),볼트체인지,마기라스,6
스트린더(하이),볼트체인지,이어롭,4
스트린더(하이),볼트체인지,플라엣테,5
스트린더(하이),볼트체인지,배바닐라,4
스트린더(하이),볼트체인지,드래펄트,6
스트린더(하이),볼트체인지,입치트,3
스트린더(하이),볼트체인지,메가니움,10
스트린더(하이),볼트체인지,메타몽,2
스트린더(하이),볼트체인지,이상해꽃,8
스트린더(하이),볼트체인지,밀로틱,4
스트린더(하이),볼트체인지,스코빌런,9
스트린더(하이),볼트체인지,아쿠스타,2
스트린더(하이),볼트체인지,몰드류,무효
스트린더(하이),볼트체인지,조로아크(히스이),3
스트린더(하이),볼트체인지,미끄래곤(히스이),22
스트린더(하이),볼트체인지,잠만보,9
스트린더(하이),볼트체인지,무장조,3
스트린더(하이),볼트체인지,클레스퍼트라,3
스트린더(하이),볼트체인지,창파나이트,3
스트린더(하이),볼트체인지,우츠보트,7
스트린더(하이),볼트체인지,가라르야도킹,7
스트린더(하이),볼트체인지,깜까미,3
스트린더(하이),볼트체인지,엘풍,6
스트린더(하이),볼트체인지,저승갓숭,6
스트린더(하이),볼트체인지,샤미드,4
스트린더(하이),볼트체인지,사마자르,3
스트린더(하이),볼트체인지,인텔리레온,2
스트린더(하이),볼트체인지,깨비물거미,3
스트린더(하이),볼트체인지,가디안,4
스트린더(하이),볼트체인지,왕구리,2
스트린더(하이),볼트체인지,엘레이드,4
스트린더(하이),볼트체인지,브리무음,4
스트린더(하이),볼트체인지,눈여아,3
스트린더(하이),볼트체인지,어흥염,5
스트린더(하이),볼트체인지,마릴리,3
스트린더(하이),볼트체인지,올리르바,9
스트린더(하이),볼트체인지,스트린더(로우),6
스트린더(하이),볼트체인지,펜드라,3
스트린더(하이),볼트체인지,화염레오,3
스트린더(하이),볼트체인지,윈디(히스이),4
스트린더(하이),볼트체인지,캥카,4
스트린더(하이),볼트체인지,꿈트렁,4
스트린더(하이),볼트체인지,에써르(암컷),4
스트린더(하이),볼트체인지,후딘,3
스트린더(하이),볼트체인지,드래캄,7
스트린더(하이),사이코노이즈,보만다,7
스트린더(하이),사이코노이즈,한카리아스,6
스트린더(하이),사이코노이즈,누리레느,8
스트린더(하이),사이코노이즈,갑주무사,5
스트린더(하이),사이코노이즈,하마돈,7
스트린더(하이),사이코노이즈,루카리오,4
스트린더(하이),사이코노이즈,드닐레이브,6
스트린더(하이),사이코노이즈,브리두라스,11
스트린더(하이),사이코노이즈,타부자고,13
스트린더(하이),사이코노이즈,따라큐,5
스트린더(하이),사이코노이즈,고릴타,4
스트린더(하이),사이코노이즈,킬가르도,37
스트린더(하이),사이코노이즈,마스카나,무효
스트린더(하이),사이코노이즈,갸라도스,6
스트린더(하이),사이코노이즈,아머까오,14
스트린더(하이),사이코노이즈,킬라플로르,3
스트린더(하이),사이코노이즈,대쓰여너,6
스트린더(하이),사이코노이즈,리자몽,5
스트린더(하이),사이코노이즈,포푸니크,2
스트린더(하이),사이코노이즈,개굴닌자,무효
스트린더(하이),사이코노이즈,에이스번,5
스트린더(하이),사이코노이즈,알로라 나인테일,5
스트린더(하이),사이코노이즈,에써르(수컷),9
스트린더(하이),사이코노이즈,워시로토무,6
스트린더(하이),사이코노이즈,불카모스,9
스트린더(하이),사이코노이즈,빠르모트,2
스트린더(하이),사이코노이즈,라우드본,9
스트린더(하이),사이코노이즈,삼삼드래,무효
스트린더(하이),사이코노이즈,메타그로스,17
스트린더(하이),사이코노이즈,망나뇽,7
스트린더(하이),사이코노이즈,님피아,14
스트린더(하이),사이코노이즈,히트로토무,5
스트린더(하이),사이코노이즈,거북왕,6
스트린더(하이),사이코노이즈,대도각참,무효
스트린더(하이),사이코노이즈,팬텀,2
스트린더(하이),사이코노이즈,마폭시,10
스트린더(하이),사이코노이즈,엠페르트,11
스트린더(하이),사이코노이즈,번치코,2
스트린더(하이),사이코노이즈,대짱이,7
스트린더(하이),사이코노이즈,라이츄,4
스트린더(하이),사이코노이즈,블래키,무효
스트린더(하이),사이코노이즈,다크펫,4
스트린더(하이),사이코노이즈,더시마사리,5
스트린더(하이),사이코노이즈,핫삼,11
스트린더(하이),사이코노이즈,오롱털,무효
스트린더(하이),사이코노이즈,픽시,11
스트린더(하이),사이코노이즈,카디나르마,9
스트린더(하이),사이코노이즈,앱솔,무효
스트린더(하이),사이코노이즈,찌리배리,11
스트린더(하이),사이코노이즈,맘모꾸리,5
스트린더(하이),사이코노이즈,파라블레이즈,5
스트린더(하이),사이코노이즈,패리퍼,4
스트린더(하이),사이코노이즈,찌르호크,6
스트린더(하이),사이코노이즈,대검귀,무효
스트린더(하이),사이코노이즈,마기라스,무효
스트린더(하이),사이코노이즈,이어롭,6
스트린더(하이),사이코노이즈,플라엣테,7
스트린더(하이),사이코노이즈,배바닐라,5
스트린더(하이),사이코노이즈,드래펄트,4
스트린더(하이),사이코노이즈,입치트,6
스트린더(하이),사이코노이즈,메가니움,7
스트린더(하이),사이코노이즈,메타몽,3
스트린더(하이),사이코노이즈,이상해꽃,3
스트린더(하이),사이코노이즈,밀로틱,15
스트린더(하이),사이코노이즈,스코빌런,6
스트린더(하이),사이코노이즈,아쿠스타,9
스트린더(하이),사이코노이즈,몰드류,10
스트린더(하이),사이코노이즈,조로아크(히스이),4
스트린더(하이),사이코노이즈,미끄래곤(히스이),40
스트린더(하이),사이코노이즈,잠만보,16
스트린더(하이),사이코노이즈,무장조,13
스트린더(하이),사이코노이즈,클레스퍼트라,9
스트린더(하이),사이코노이즈,창파나이트,3
스트린더(하이),사이코노이즈,우츠보트,3
스트린더(하이),사이코노이즈,가라르야도킹,12
스트린더(하이),사이코노이즈,깜까미,무효
스트린더(하이),사이코노이즈,엘풍,4
스트린더(하이),사이코노이즈,저승갓숭,4
스트린더(하이),사이코노이즈,샤미드,14
스트린더(하이),사이코노이즈,사마자르,4
스트린더(하이),사이코노이즈,인텔리레온,4
스트린더(하이),사이코노이즈,깨비물거미,8
스트린더(하이),사이코노이즈,가디안,11
스트린더(하이),사이코노이즈,왕구리,6
스트린더(하이),사이코노이즈,엘레이드,5
스트린더(하이),사이코노이즈,브리무음,10
스트린더(하이),사이코노이즈,눈여아,4
스트린더(하이),사이코노이즈,어흥염,무효
스트린더(하이),사이코노이즈,마릴리,7
스트린더(하이),사이코노이즈,올리르바,6
스트린더(하이),사이코노이즈,스트린더(로우),2
스트린더(하이),사이코노이즈,펜드라,2
스트린더(하이),사이코노이즈,화염레오,5
스트린더(하이),사이코노이즈,윈디(히스이),5
스트린더(하이),사이코노이즈,캥카,6
스트린더(하이),사이코노이즈,꿈트렁,9
스트린더(하이),사이코노이즈,에써르(암컷),10
스트린더(하이),사이코노이즈,후딘,9
스트린더(하이),사이코노이즈,드래캄,3
스트린더(하이),병상첨병,보만다,7
스트린더(하이),병상첨병,한카리아스,6
스트린더(하이),병상첨병,누리레느,8
스트린더(하이),병상첨병,갑주무사,5
스트린더(하이),병상첨병,하마돈,8
스트린더(하이),병상첨병,루카리오,5
스트린더(하이),병상첨병,드닐레이브,7
스트린더(하이),병상첨병,브리두라스,6
스트린더(하이),병상첨병,타부자고,4
스트린더(하이),병상첨병,따라큐,3
스트린더(하이),병상첨병,고릴타,5
스트린더(하이),병상첨병,킬가르도,5
스트린더(하이),병상첨병,마스카나,10
스트린더(하이),병상첨병,갸라도스,7
스트린더(하이),병상첨병,아머까오,8
스트린더(하이),병상첨병,킬라플로르,6
스트린더(하이),병상첨병,대쓰여너,3
스트린더(하이),병상첨병,리자몽,6
스트린더(하이),병상첨병,포푸니크,6
스트린더(하이),병상첨병,개굴닌자,9
스트린더(하이),병상첨병,에이스번,5
스트린더(하이),병상첨병,알로라 나인테일,6
스트린더(하이),병상첨병,에써르(수컷),무효
스트린더(하이),병상첨병,워시로토무,8
스트린더(하이),병상첨병,불카모스,10
스트린더(하이),병상첨병,빠르모트,5
스트린더(하이),병상첨병,라우드본,5
스트린더(하이),병상첨병,삼삼드래,12
스트린더(하이),병상첨병,메타그로스,3
스트린더(하이),병상첨병,망나뇽,8
스트린더(하이),병상첨병,님피아,17
스트린더(하이),병상첨병,히트로토무,6
스트린더(하이),병상첨병,거북왕,6
스트린더(하이),병상첨병,대도각참,12
스트린더(하이),병상첨병,팬텀,3
스트린더(하이),병상첨병,마폭시,3
스트린더(하이),병상첨병,엠페르트,7
스트린더(하이),병상첨병,번치코,5
스트린더(하이),병상첨병,대짱이,8
스트린더(하이),병상첨병,라이츄,5
스트린더(하이),병상첨병,블래키,40
스트린더(하이),병상첨병,다크펫,2
스트린더(하이),병상첨병,더시마사리,14
스트린더(하이),병상첨병,핫삼,6
스트린더(하이),병상첨병,오롱털,11
스트린더(하이),병상첨병,픽시,13
스트린더(하이),병상첨병,카디나르마,3
스트린더(하이),병상첨병,앱솔,8
스트린더(하이),병상첨병,찌리배리,13
스트린더(하이),병상첨병,맘모꾸리,5
스트린더(하이),병상첨병,파라블레이즈,3
스트린더(하이),병상첨병,패리퍼,5
스트린더(하이),병상첨병,찌르호크,무효
스트린더(하이),병상첨병,대검귀,10
스트린더(하이),병상첨병,마기라스,40
스트린더(하이),병상첨병,이어롭,무효
스트린더(하이),병상첨병,플라엣테,8
스트린더(하이),병상첨병,배바닐라,6
스트린더(하이),병상첨병,드래펄트,3
스트린더(하이),병상첨병,입치트,4
스트린더(하이),병상첨병,메가니움,8
스트린더(하이),병상첨병,메타몽,무효
스트린더(하이),병상첨병,이상해꽃,7
스트린더(하이),병상첨병,밀로틱,19
스트린더(하이),병상첨병,스코빌런,7
스트린더(하이),병상첨병,아쿠스타,3
스트린더(하이),병상첨병,몰드류,6
스트린더(하이),병상첨병,조로아크(히스이),무효
스트린더(하이),병상첨병,미끄래곤(히스이),15
스트린더(하이),병상첨병,잠만보,무효
