atk_ko,def_ko,atk_rank,def_rank,ttk_atk_to_def,ttk_def_to_atk,v_base,v_atk_mega,v_def_has_item,v_def_mega,def_assumed_item
눈여아,스트린더(하이),88,79,3.000,3.000,0.2400,0.4735,0.2400,,풍선
눈여아,샤미드,88,80,5.000,3.000,0.0613,0.3239,-0.1725,,먹다남은음식
눈여아,사마자르,88,81,3.000,2.000,-0.0955,0.1379,-0.0955,,기합의띠
눈여아,인텔리레온,88,82,2.000,2.000,-0.3288,0.2401,-0.3288,,없음
눈여아,깨비물거미,88,83,4.000,4.000,0.5014,0.5732,0.2539,,자뭉열매
눈여아,가디안,88,84,3.000,2.000,-0.0955,0.4735,-0.0955,-0.0955,기합의띠
눈여아,왕구리,88,85,3.000,3.000,0.2400,0.8090,0.2400,,없음
눈여아,엘레이드,88,86,3.000,2.000,-0.0842,0.1492,0.1300,-0.3288,생명의구슬
눈여아,브리무음,88,87,2.000,2.000,0.0212,0.4735,0.0212,,기합의띠
눈여아,어흥염,88,89,6.000,1.000,-0.8977,-0.6881,-0.8977,,자뭉열매
눈여아,마릴리,88,90,3.000,4.000,0.1743,0.8090,-0.0306,,자뭉열매
눈여아,올리르바,88,91,2.000,3.000,0.4735,0.6746,0.4735,,기합의띠
눈여아,스트린더(로우),88,92,3.000,3.000,0.2400,0.4735,0.2400,,풍선
눈여아,펜드라,88,93,3.000,3.000,-0.2267,0.4735,-0.2267,-0.0955,기합의띠
눈여아,화염레오,88,94,5.000,1.000,-0.8977,-0.4311,-0.8977,-0.8977,기합의띠
눈여아,윈디(히스이),88,95,4.000,1.000,-0.6731,-0.4398,-0.6731,,기합의띠
눈여아,캥카,88,96,3.000,3.000,0.2080,0.4373,0.2080,-0.2728,타입강화
눈여아,꿈트렁,88,97,3.000,2.000,-0.1062,0.1256,-0.3273,,자뭉열매
눈여아,에써르(암컷),88,98,3.000,3.000,0.2400,0.4735,0.2400,,없음
눈여아,후딘,88,99,2.000,2.000,-0.3288,-0.0955,-0.3288,,기합의띠
눈여아,드래캄,88,100,2.000,2.000,0.1379,0.1379,0.1379,0.1379,생명의구슬
어흥염,보만다,89,1,6.000,3.000,-0.6994,,-0.6994,-0.7256,구애스카프
어흥염,한카리아스,89,2,4.000,2.000,-0.7955,,-0.7955,-0.7955,구애스카프
어흥염,누리레느,89,3,4.000,2.000,-0.5903,,-0.7955,,자뭉열매
어흥염,갑주무사,89,4,3.000,3.000,0.2331,,-0.0858,0.4911,생명의구슬
어흥염,하마돈,89,5,4.000,3.000,-0.0514,,-0.2717,,자뭉열매
어흥염,루카리오,89,6,1.000,2.000,-0.0955,,-0.3288,-0.4548,기합의띠
어흥염,드닐레이브,89,7,2.000,3.000,0.0068,,0.0068,-0.2267,기합의띠
어흥염,브리두라스,89,8,2.000,2.000,-0.3184,,-0.5280,,자뭉열매
어흥염,타부자고,89,9,2.000,2.000,-0.0974,,-0.0974,,풍선
어흥염,따라큐,89,10,2.000,5.000,0.6745,,0.3449,,생명의구슬
어흥염,고릴타,89,11,2.000,3.000,0.0068,,-0.1192,,생명의구슬
어흥염,킬가르도,89,12,2.000,3.000,0.2401,,0.2401,,먹다남은음식
어흥염,마스카나,89,13,1.000,5.000,0.9203,,0.9203,,구애스카프
어흥염,갸라도스,89,14,5.000,3.000,-0.6980,,-0.7955,-0.3184,울퉁불퉁멧
어흥염,아머까오,89,15,2.000,6.000,1.0000,,0.0409,,울퉁불퉁멧
어흥염,킬라플로르,89,16,3.000,2.000,-0.5859,,-0.5859,-0.8873,기합의띠
어흥염,대쓰여너,89,17,2.000,2.000,-0.3288,,-0.3288,,구애스카프
어흥염,리자몽,89,18,3.000,4.000,0.1178,,0.1178,-0.1813,구애스카프
어흥염,포푸니크,89,19,2.000,2.000,-0.3288,,-0.3288,,없음
어흥염,개굴닌자,89,20,2.000,2.000,-0.3288,,-0.3288,-0.3288,기합의띠
어흥염,에이스번,89,21,3.000,2.000,-0.5621,,-0.5621,,구애스카프
어흥염,알로라 나인테일,89,22,1.000,4.000,0.5757,,0.5757,,없음
어흥염,에써르(수컷),89,23,1.000,4.000,0.2505,,0.2505,,구애스카프
어흥염,워시로토무,89,24,3.000,2.000,-0.5621,,-0.7955,,먹다남은음식
어흥염,불카모스,89,25,3.000,4.000,0.0668,,-0.0433,,자뭉열매
어흥염,빠르모트,89,26,2.000,2.000,-0.3288,,-0.3288,,기합의띠
어흥염,라우드본,89,27,3.000,4.000,0.1017,,0.0642,,자뭉열매
어흥염,삼삼드래,89,28,2.000,2.000,-0.2947,,-0.2947,,구애스카프
어흥염,메타그로스,89,29,2.000,3.000,0.0068,,-0.2947,0.0068,생명의구슬
어흥염,망나뇽,89,30,4.495,3.000,-0.4698,,-0.4698,-0.7464,없음
어흥염,님피아,89,31,3.000,2.000,-0.0224,,-0.0463,,먹다남은음식
어흥염,히트로토무,89,32,3.000,4.000,-0.1968,,-0.1968,,구애스카프
어흥염,거북왕,89,33,3.000,2.000,-0.5859,,-0.5859,-0.8977,없음
어흥염,대도각참,89,34,1.000,4.000,0.8090,,0.8090,,타입강화
어흥염,팬텀,89,35,1.000,2.000,-0.1192,,-0.3288,-0.3288,기합의띠
어흥염,마폭시,89,36,2.000,5.000,0.3765,,0.3765,0.3424,기합의띠
어흥염,엠페르트,89,37,2.000,2.000,-0.1225,,-0.1225,,없음
어흥염,번치코,89,38,3.000,2.000,-0.5621,,-0.5621,-0.5859,생명의구슬
어흥염,대짱이,89,39,4.000,2.000,-0.5621,,-0.5859,-0.7955,자뭉열매
어흥염,라이츄,89,40,2.000,2.000,-0.2947,,-0.2947,-0.3288,구애스카프
어흥염,블래키,89,41,3.000,15.000,0.9942,,0.9846,,먹다남은음식
어흥염,다크펫,89,42,2.000,5.000,0.7107,,0.7107,0.3765,기합의띠
어흥염,더시마사리,89,43,5.000,5.000,0.2657,,-0.0237,,먹다남은음식
어흥염,핫삼,89,44,1.000,3.000,0.4330,,0.0974,0.1315,울퉁불퉁멧
어흥염,오롱털,89,45,2.000,5.000,0.6098,,0.6098,,없음
어흥염,픽시,89,46,3.000,5.000,0.5282,,0.4783,-0.1706,먹다남은음식
어흥염,카디나르마,89,47,2.000,2.000,-0.3288,,-0.3288,,기합의띠
어흥염,앱솔,89,48,2.000,3.000,0.0068,,0.0068,-0.2947,없음
어흥염,찌리배리,89,49,4.000,5.000,0.5796,,0.5488,,먹다남은음식
어흥염,맘모꾸리,89,50,2.000,2.000,-0.3288,,-0.3288,,기합의띠
어흥염,파라블레이즈,89,51,2.000,3.000,0.0068,,0.0068,,기합의띠
어흥염,패리퍼,89,52,3.000,2.000,-0.5978,,-0.5978,,없음
어흥염,찌르호크,89,53,4.000,4.000,-0.1754,,-0.1754,-0.5539,구애스카프
어흥염,대검귀,89,54,2.000,3.000,0.0068,,0.0068,,타입강화
어흥염,마기라스,89,55,1.000,2.000,-0.1192,,-0.1192,-0.3288,먹다남은음식
어흥염,이어롭,89,56,2.000,3.000,0.0409,,0.0409,-0.3288,자뭉열매
어흥염,플라엣테,89,57,2.000,3.000,-0.2837,,-0.2837,-0.2969,구애스카프
어흥염,배바닐라,89,58,1.000,5.000,0.9203,,0.5861,,타입강화
어흥염,드래펄트,89,59,2.000,3.000,0.0068,,-0.3288,,생명의구슬
어흥염,입치트,89,60,2.000,5.000,0.9203,,0.9203,0.8194,기합의띠
어흥염,메가니움,89,61,2.000,4.000,0.2652,,0.2652,-0.0840,기합의띠
어흥염,메타몽,89,62,1.000,4.000,0.8090,,0.5757,,구애스카프
어흥염,이상해꽃,89,63,2.000,3.000,0.2984,,-0.0170,-0.3603,생명의구슬
어흥염,밀로틱,89,64,4.000,3.000,-0.4869,,-0.6987,,먹다남은음식
어흥염,스코빌런,89,65,2.000,5.000,0.7014,,0.6839,0.3495,먹다남은음식
어흥염,아쿠스타,89,66,2.000,3.000,0.0409,,0.0409,0.0068,기합의띠
어흥염,몰드류,89,67,1.000,2.000,-0.1192,,-0.1192,-0.3288,구애스카프
어흥염,조로아크(히스이),89,68,1.000,2.000,-0.1192,,-0.3288,,기합의띠
어흥염,미끄래곤(히스이),89,69,2.000,3.000,0.2401,,0.2401,,먹다남은음식
어흥염,잠만보,89,70,2.000,4.000,0.5376,,0.5246,,먹다남은음식
어흥염,무장조,89,71,2.000,4.000,0.5856,,0.3473,0.2841,자뭉열매
어흥염,클레스퍼트라,89,72,2.000,6.000,1.0000,,1.0000,,기합의띠
어흥염,창파나이트,89,73,2.000,2.000,-0.6540,,-0.6540,,없음
어흥염,우츠보트,89,74,1.000,4.000,0.5520,,0.3424,0.0409,기합의띠
어흥염,가라르야도킹,89,75,2.000,4.000,0.7092,,0.5685,,먹다남은음식
어흥염,깜까미,89,76,2.000,12.000,0.9971,,0.9971,0.9887,없음
어흥염,엘풍,89,77,1.000,4.000,0.5757,,0.3424,,기합의띠
어흥염,저승갓숭,89,78,3.000,2.000,-0.5621,,-0.5833,,먹다남은음식
어흥염,스트린더(하이),89,79,2.000,3.000,0.0409,,0.0409,,풍선
어흥염,샤미드,89,80,4.000,2.000,-0.4986,,-0.7102,,먹다남은음식
어흥염,사마자르,89,81,2.000,3.000,-0.0169,,-0.0169,,기합의띠
어흥염,인텔리레온,89,82,3.000,2.000,-0.5621,,-0.5621,,없음
어흥염,깨비물거미,89,83,2.000,3.000,0.3862,,0.2400,,자뭉열매
어흥염,가디안,89,84,2.000,3.000,0.0068,,0.0068,-0.2947,기합의띠
어흥염,왕구리,89,85,3.000,2.000,-0.5621,,-0.5621,,없음
어흥염,엘레이드,89,86,2.000,2.000,-0.2845,,-0.3288,-0.3584,생명의구슬
어흥염,브리무음,89,87,2.000,4.000,0.5284,,0.5284,,기합의띠
어흥염,눈여아,89,88,1.000,6.000,1.0000,,1.0000,0.6098,기합의띠
어흥염,마릴리,89,90,5.000,4.000,-0.2924,,-0.5257,,자뭉열매
어흥염,올리르바,89,91,2.000,3.000,0.4366,,0.3526,,기합의띠
어흥염,스트린더(로우),89,92,2.000,3.000,0.0409,,0.0409,,풍선
어흥염,펜드라,89,93,1.000,4.000,0.5632,,0.3424,0.0247,기합의띠
어흥염,화염레오,89,94,2.000,3.000,0.0409,,0.0409,0.0068,기합의띠
어흥염,윈디(히스이),89,95,2.000,2.000,-0.3362,,-0.3362,,기합의띠
어흥염,캥카,89,96,2.000,4.000,0.3424,,0.0121,-0.0241,타입강화
어흥염,꿈트렁,89,97,2.000,4.000,0.0567,,0.0554,,자뭉열매
어흥염,에써르(암컷),89,98,2.000,6.000,1.0000,,1.0000,,없음
어흥염,후딘,89,99,1.000,2.000,-0.0955,,-0.3288,,기합의띠
어흥염,드래캄,89,100,3.000,2.000,-0.0614,,-0.0955,-0.1192,생명의구슬
마릴리,보만다,90,1,4.000,4.000,-0.1318,,-0.1318,-0.2950,구애스카프
마릴리,한카리아스,90,2,3.000,3.000,-0.0870,,-0.0870,0.2486,구애스카프
마릴리,누리레느,90,3,4.000,3.000,-0.2092,,-0.4275,,자뭉열매
마릴리,갑주무사,90,4,6.000,5.000,0.4490,,0.2678,-0.1658,생명의구슬
마릴리,하마돈,90,5,4.000,3.000,0.3709,,0.2716,,자뭉열매
마릴리,루카리오,90,6,2.000,2.000,-0.3288,,-0.3288,-0.5621,기합의띠
마릴리,드닐레이브,90,7,3.000,3.000,-0.0870,,-0.2267,-0.0870,기합의띠
마릴리,브리두라스,90,8,4.000,2.000,-0.7955,,-0.7955,,자뭉열매
마릴리,타부자고,90,9,6.000,3.000,-0.6645,,-0.6645,,풍선
마릴리,따라큐,90,10,4.000,3.000,-0.1808,,-0.5794,,생명의구슬
마릴리,고릴타,90,11,5.000,2.000,-0.7955,,-0.8977,,생명의구슬
마릴리,킬가르도,90,12,5.000,2.000,-0.7955,,-0.7955,,먹다남은음식
마릴리,마스카나,90,13,2.000,2.000,-0.3288,,-0.3288,,구애스카프
마릴리,갸라도스,90,14,7.000,2.000,-0.7955,,-0.7955,-0.5621,울퉁불퉁멧
마릴리,아머까오,90,15,8.000,4.000,-0.4370,,-0.6980,,울퉁불퉁멧
마릴리,킬라플로르,90,16,3.000,2.000,-0.5621,,-0.5621,-0.8977,기합의띠
마릴리,대쓰여너,90,17,5.000,3.000,-0.4161,,-0.4161,,구애스카프
마릴리,리자몽,90,18,3.000,2.000,-0.2742,,-0.2742,-0.3815,구애스카프
마릴리,포푸니크,90,19,4.000,2.000,-0.7955,,-0.7955,,없음
마릴리,개굴닌자,90,20,2.000,2.000,-0.3288,,-0.3288,-0.3288,기합의띠
마릴리,에이스번,90,21,2.000,2.000,-0.3288,,-0.3288,,구애스카프
마릴리,알로라 나인테일,90,22,4.000,4.000,0.1548,,0.1548,,없음
마릴리,에써르(수컷),90,23,3.000,3.000,-0.0870,,-0.0870,,구애스카프
마릴리,워시로토무,90,24,4.000,2.000,-0.7955,,-0.7955,,먹다남은음식
마릴리,불카모스,90,25,3.000,3.000,0.1517,,0.0579,,자뭉열매
마릴리,빠르모트,90,26,2.000,2.000,-0.3288,,-0.3288,,기합의띠
마릴리,라우드본,90,27,4.000,5.000,0.4787,,0.1925,,자뭉열매
마릴리,삼삼드래,90,28,2.000,4.000,0.3424,,0.3424,,구애스카프
마릴리,메타그로스,90,29,6.000,3.000,-0.5108,,-0.7955,-0.5108,생명의구슬
마릴리,망나뇽,90,30,3.495,3.000,-0.0861,,-0.0861,-0.4848,없음
마릴리,님피아,90,31,5.000,2.000,-0.7955,,-0.7955,,먹다남은음식
마릴리,히트로토무,90,32,3.000,2.000,-0.5621,,-0.5621,,구애스카프
마릴리,거북왕,90,33,5.000,4.000,-0.3923,,-0.3923,-0.4161,없음
마릴리,대도각참,90,34,2.000,3.000,0.2401,,0.2401,,타입강화
마릴리,팬텀,90,35,3.000,2.000,-0.5621,,-0.5621,-0.8977,기합의띠
마릴리,마폭시,90,36,2.000,3.000,0.0068,,0.0068,0.0068,기합의띠
마릴리,엠페르트,90,37,3.000,4.000,0.2766,,0.2766,,없음
마릴리,번치코,90,38,2.000,3.000,0.0068,,-0.3288,-0.5621,생명의구슬
마릴리,대짱이,90,39,5.000,3.000,-0.4161,,-0.5108,-0.7955,자뭉열매
마릴리,라이츄,90,40,3.000,2.000,-0.5621,,-0.5621,-0.8977,구애스카프
마릴리,블래키,90,41,4.000,10.000,1.0000,,0.9768,,먹다남은음식
마릴리,다크펫,90,42,4.000,2.000,-0.7955,,-0.7955,-0.7955,기합의띠
마릴리,더시마사리,90,43,14.000,12.000,0.7000,,-0.7000,,먹다남은음식
마릴리,핫삼,90,44,6.000,4.000,-0.4679,,-0.5250,-0.5655,울퉁불퉁멧
마릴리,오롱털,90,45,2.000,3.000,0.0068,,0.0068,,없음
마릴리,픽시,90,46,6.000,4.000,-0.0525,,-0.2975,-0.3376,먹다남은음식
마릴리,카디나르마,90,47,3.000,3.000,-0.0870,,-0.2267,,기합의띠
마릴리,앱솔,90,48,2.000,4.000,0.3424,,0.3424,0.0068,없음
마릴리,찌리배리,90,49,7.000,2.000,-0.1668,,-0.4476,,먹다남은음식
마릴리,맘모꾸리,90,50,3.000,3.000,-0.0870,,-0.2267,,기합의띠
마릴리,파라블레이즈,90,51,3.000,3.000,-0.0870,,-0.2267,,기합의띠
마릴리,패리퍼,90,52,5.000,3.000,-0.1870,,-0.1870,,없음
마릴리,찌르호크,90,53,7.000,3.000,-0.7159,,-0.7159,-0.2506,구애스카프
마릴리,대검귀,90,54,3.000,7.000,1.0000,,0.7857,,타입강화
마릴리,마기라스,90,55,2.000,3.000,0.0068,,0.0068,-0.3288,먹다남은음식
마릴리,이어롭,90,56,3.000,3.000,-0.0870,,-0.0870,-0.3288,자뭉열매
마릴리,플라엣테,90,57,5.000,2.000,-0.6278,,-0.6278,-0.6697,구애스카프
마릴리,배바닐라,90,58,3.000,5.000,0.5842,,0.2486,,타입강화
마릴리,드래펄트,90,59,2.000,3.000,0.0068,,-0.3288,,생명의구슬
마릴리,입치트,90,60,6.000,3.000,-0.2775,,-0.2775,-0.1828,기합의띠
마릴리,메가니움,90,61,6.000,2.000,-0.6627,,-0.6627,-0.8263,기합의띠
마릴리,메타몽,90,62,2.000,6.000,1.0000,,1.0000,,구애스카프
마릴리,이상해꽃,90,63,11.000,2.000,-0.7955,,-0.7955,-0.7955,생명의구슬
마릴리,밀로틱,90,64,6.000,8.000,0.8184,,0.5495,,먹다남은음식
마릴리,스코빌런,90,65,4.000,2.000,-0.7955,,-0.7955,-0.8245,먹다남은음식
마릴리,아쿠스타,90,66,4.000,4.000,0.1548,,-0.0021,-0.1109,기합의띠
마릴리,몰드류,90,67,3.000,3.000,-0.0870,,-0.0870,-0.5621,구애스카프
마릴리,조로아크(히스이),90,68,3.000,2.000,-0.5621,,-0.5621,,기합의띠
마릴리,미끄래곤(히스이),90,69,3.000,3.000,-0.0870,,-0.1808,,먹다남은음식
마릴리,잠만보,90,70,3.000,4.000,0.4902,,0.4392,,먹다남은음식
마릴리,무장조,90,71,8.000,4.000,-0.5092,,-0.6740,-0.6578,자뭉열매
마릴리,클레스퍼트라,90,72,4.000,3.000,-0.1808,,-0.3214,,기합의띠
마릴리,창파나이트,90,73,2.000,3.000,0.0068,,0.0068,,없음
마릴리,우츠보트,90,74,9.000,2.000,-0.7955,,-0.7955,-0.7955,기합의띠
마릴리,가라르야도킹,90,75,6.000,2.000,-0.7172,,-0.7955,,먹다남은음식
마릴리,깜까미,90,76,2.000,8.000,1.0000,,1.0000,1.0000,없음
마릴리,엘풍,90,77,4.000,2.000,-0.7955,,-0.7955,,기합의띠
마릴리,저승갓숭,90,78,3.000,5.000,0.5558,,0.4720,,먹다남은음식
마릴리,스트린더(하이),90,79,4.000,2.000,-0.7955,,-0.7955,,풍선
마릴리,샤미드,90,80,6.000,8.000,0.7514,,0.4983,,먹다남은음식
마릴리,사마자르,90,81,3.000,4.000,0.2486,,0.1066,,기합의띠
마릴리,인텔리레온,90,82,4.000,5.000,0.4904,,0.4904,,없음
마릴리,깨비물거미,90,83,5.000,8.000,0.9731,,0.8986,,자뭉열매
마릴리,가디안,90,84,4.000,2.000,-0.7955,,-0.7955,-0.7955,기합의띠
마릴리,왕구리,90,85,4.000,5.000,0.4904,,0.4904,,없음
마릴리,엘레이드,90,86,2.000,3.000,0.0068,,-0.3288,-0.5621,생명의구슬
마릴리,브리무음,90,87,5.000,3.000,0.1682,,0.0979,,기합의띠
마릴리,눈여아,90,88,4.000,3.000,-0.1808,,-0.3214,-0.7955,기합의띠
마릴리,어흥염,90,89,4.000,5.000,0.4904,,0.1944,,자뭉열매
마릴리,올리르바,90,91,3.000,2.000,0.1893,,0.1055,,기합의띠
마릴리,스트린더(로우),90,92,4.000,2.000,-0.7955,,-0.7955,,풍선
마릴리,펜드라,90,93,5.000,2.000,-0.7955,,-0.7955,-0.8977,기합의띠
마릴리,화염레오,90,94,3.000,3.000,-0.0870,,-0.2267,-0.0870,기합의띠
마릴리,윈디(히스이),90,95,2.000,2.000,-0.3163,,-0.3163,,기합의띠
마릴리,캥카,90,96,3.000,3.000,-0.4887,,-0.5621,-0.5982,타입강화
마릴리,꿈트렁,90,97,4.000,3.000,-0.1632,,-0.1771,,자뭉열매
마릴리,에써르(암컷),90,98,4.000,3.000,-0.1808,,-0.1808,,없음
마릴리,후딘,90,99,3.000,3.000,-0.0870,,-0.2267,,기합의띠
마릴리,드래캄,90,100,4.000,2.000,-0.3288,,-0.6644,-0.8977,생명의구슬
올리르바,보만다,91,1,3.000,3.000,-0.3659,,-0.3659,-0.8548,구애스카프
올리르바,한카리아스,91,2,3.000,3.000,-0.3611,,-0.3611,-0.3611,구애스카프
올리르바,누리레느,91,3,2.000,3.000,-0.1444,,-0.2267,,자뭉열매
올리르바,갑주무사,91,4,3.000,2.000,-0.6019,,-0.6966,-0.8248,생명의구슬
올리르바,하마돈,91,5,2.000,4.000,0.2440,,0.0874,,자뭉열매
올리르바,루카리오,91,6,2.000,2.000,-0.4633,,-0.4633,-0.6644,기합의띠
올리르바,드닐레이브,91,7,3.000,2.000,-0.5621,,-0.5621,-0.7020,기합의띠
올리르바,브리두라스,91,8,2.000,3.000,-0.1277,,-0.3611,,자뭉열매
올리르바,타부자고,91,9,3.000,3.000,-0.3992,,-0.6341,,풍선
올리르바,따라큐,91,10,4.000,3.000,-0.3458,,-0.2372,,생명의구슬
올리르바,고릴타,91,11,3.000,2.000,-0.5621,,-0.5621,,생명의구슬
올리르바,킬가르도,91,12,3.000,2.000,-0.5621,,-0.7020,,먹다남은음식
올리르바,마스카나,91,13,2.000,2.000,-0.4686,,-0.4686,,구애스카프
올리르바,갸라도스,91,14,4.000,3.000,-0.3679,,-0.3679,-0.1331,울퉁불퉁멧
올리르바,아머까오,91,15,8.000,2.000,-0.7955,,-0.7955,,울퉁불퉁멧
올리르바,킬라플로르,91,16,1.000,2.000,-0.2353,,-0.3288,-0.3698,기합의띠
올리르바,대쓰여너,91,17,2.000,3.000,0.0068,,0.0068,,구애스카프
올리르바,리자몽,91,18,3.000,2.000,-0.6148,,-0.6148,-0.8746,구애스카프
올리르바,포푸니크,91,19,2.000,2.000,-0.4633,,-0.4633,,없음
올리르바,개굴닌자,91,20,2.000,2.000,-0.3288,,-0.3288,-0.3288,기합의띠
올리르바,에이스번,91,21,2.000,2.000,-0.4633,,-0.4633,,구애스카프
올리르바,알로라 나인테일,91,22,3.000,2.000,-0.5621,,-0.5621,,없음
올리르바,에써르(수컷),91,23,3.000,4.000,-0.0270,,-0.0270,,구애스카프
올리르바,워시로토무,91,24,2.000,6.000,1.0000,,1.0000,,먹다남은음식
올리르바,불카모스,91,25,4.000,2.000,-0.7230,,-0.7612,,자뭉열매
올리르바,빠르모트,91,26,2.000,2.000,-0.4633,,-0.4633,,기합의띠
올리르바,라우드본,91,27,3.000,2.000,-0.6906,,-0.7841,,자뭉열매
올리르바,삼삼드래,91,28,2.000,2.000,-0.1277,,-0.1277,,구애스카프
올리르바,메타그로스,91,29,3.000,2.000,-0.4686,,-0.3288,-0.5621,생명의구슬
올리르바,망나뇽,91,30,4.495,3.000,-0.4432,,-0.4432,-0.6992,없음
올리르바,님피아,91,31,5.000,3.000,-0.7265,,-0.7271,,먹다남은음식
올리르바,히트로토무,91,32,3.000,2.000,-0.5621,,-0.5621,,구애스카프
올리르바,거북왕,91,33,2.000,3.000,0.2079,,0.2079,-0.2676,없음
올리르바,대도각참,91,34,3.000,3.000,-0.2676,,-0.2676,,타입강화
올리르바,팬텀,91,35,2.000,2.000,-0.3288,,-0.3288,-0.4686,기합의띠
올리르바,마폭시,91,36,3.000,2.000,-0.4686,,-0.4686,-0.8977,기합의띠
올리르바,엠페르트,91,37,3.000,3.000,-0.2069,,-0.2069,,없음
올리르바,번치코,91,38,2.000,1.000,-0.4633,,-0.6644,-0.6644,생명의구슬
올리르바,대짱이,91,39,1.000,3.000,0.2401,,0.0068,-0.0342,자뭉열매
올리르바,라이츄,91,40,2.000,3.000,-0.1277,,-0.1277,-0.3288,구애스카프
올리르바,블래키,91,41,5.000,6.000,0.1098,,-0.2016,,먹다남은음식
올리르바,다크펫,91,42,3.000,2.000,-0.5621,,-0.5621,-0.5621,기합의띠
올리르바,더시마사리,91,43,4.000,13.000,0.9319,,0.8297,,먹다남은음식
올리르바,핫삼,91,44,5.000,2.000,-0.7626,,-0.7955,-0.7955,울퉁불퉁멧
올리르바,오롱털,91,45,3.000,3.000,-0.1331,,-0.1331,,없음
올리르바,픽시,91,46,4.000,4.000,-0.2421,,-0.5014,-0.5361,먹다남은음식
올리르바,카디나르마,91,47,2.000,2.000,-0.4686,,-0.4686,,기합의띠
올리르바,앱솔,91,48,2.000,2.000,-0.3288,,-0.3288,-0.3288,없음
올리르바,찌리배리,91,49,4.000,8.000,0.9298,,0.8915,,먹다남은음식
올리르바,맘모꾸리,91,50,2.000,2.000,-0.3288,,-0.3288,,기합의띠
올리르바,파라블레이즈,91,51,3.000,2.000,-0.4686,,-0.4686,,기합의띠
올리르바,패리퍼,91,52,3.000,2.000,-0.4740,,-0.4740,,없음
올리르바,찌르호크,91,53,3.000,2.000,-0.6839,,-0.6839,-0.7010,구애스카프
올리르바,대검귀,91,54,2.000,3.000,0.0068,,0.0068,,타입강화
올리르바,마기라스,91,55,2.000,2.000,-0.4686,,-0.4686,-0.4686,먹다남은음식
올리르바,이어롭,91,56,3.000,2.000,-0.3611,,-0.5023,-0.8042,자뭉열매
올리르바,플라엣테,91,57,4.000,3.000,-0.5712,,-0.5712,-0.7529,구애스카프
올리르바,배바닐라,91,58,3.000,2.000,-0.5621,,-0.5621,,타입강화
올리르바,드래펄트,91,59,3.000,3.000,-0.2676,,-0.3288,,생명의구슬
올리르바,입치트,91,60,2.000,4.000,0.2079,,0.2079,0.0068,기합의띠
올리르바,메가니움,91,61,4.000,8.000,0.7902,,0.7902,-0.1763,기합의띠
올리르바,메타몽,91,62,2.000,5.000,0.5435,,0.5435,,구애스카프
올리르바,이상해꽃,91,63,4.000,3.000,-0.6380,,-0.7139,-0.7248,생명의구슬
올리르바,밀로틱,91,64,3.000,4.000,0.1219,,0.0136,,먹다남은음식
올리르바,스코빌런,91,65,3.000,2.000,-0.5356,,-0.5621,-0.6966,먹다남은음식
